origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
wiki_fully;648;Anastasia's older sister, Maria, reportedly hemorrhaged in December 1914 during an operation to remove her tonsils, according to her paternal aunt Grand Duchess Olga Alexandrovna of Russia, who was interviewed later in her life.;hemorrhaged;['bleeding'];bleeding;14.0;['died', 'stabbed', 'fell', 'presented', 'fractured', 'deceased', 'passed', 'injected', 'bleeding', 'cut'];bleeding;14
wiki_fully;652;Collectively, their work on lepidoptera, and on human blood groups, established the field, and threw light on selection in natural populations where its role had been once doubted.;lepidoptera;[];;;['malaria', 'selection', 'genetics', 'yeast', 'fish', 'fungi', 'flies', 'fishes', 'elephants', 'general'];genetics;25
wiki_fully;653;He was also known for his unusual form of stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'bleeding', 'diabetes', 'depression', 'cancer', 'headache', 'weakness', 'MS', 'fall', 'pneumonia'];diabetes;17
wiki_fully;657;"However after a long, difficult negotiation, which he reported in the Chess Player's Chronicle, Staunton went to Paris intending to start their third match in October 1844, but he caught pneumonia while traveling and almost died; the match was postponed and never took place.";pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['infection', 'lung', 'flu', 'tuberculosis', 'smoking', 'blood', 'virus', 'marijuana', 'coughing', 'bacteria'];infection;27
wiki_fully;665;"It has often been reported that in the advanced stages of his arthritis, he painted by having a brush strapped to his paralyzed fingers, but this is erroneous; Renoir remained able to grasp a brush, although he required an assistant to place it in his hand.";arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0;['disease', 'illness', 'infection', 'inflammation', 'joint', 'age', 'recovery', 'pain', 'MS', 'RA'];disease;14
wiki_fully;667;Renoir painted during the last twenty years of his life even when he was wheelchair-bound and arthritis severely limited his movement.;arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0;['pain', 'knees', 'joints', 'knee', 'disease', 'joint', 'diabetes', 'infection', 'illness', 'symptoms'];pain;33
wiki_fully;673;"In 1975 Robert Ader and Nicholas Cohen at the University of Rochester advanced PNI with their demonstration of classic conditioning of immune function, and coined the term ""psychoneuroimmunology"".";PNI;[];;;['care', 'material', 'protein', 'cancer', 'family', 'plate', 'pregnancy', 'human', 'tissue', 'life'];protein;40
wiki_fully;680;He traveled to Spain in 1826, but returned to Bordeaux, where he died of a stroke in 1828, at the age of 82.;stroke;['stroke', 'acute stroke'];stroke;100.0;['MI', 'seizure', 'pneumonia', 'bleed', 'headache', 'cancer', 'fall', 'murmur', 'brain', 'tumor'];seizure;33
wiki_fully;708;However, in certain conditions, some species are thought to be capable of causing disease by producing infection or increasing cancer risk for the host.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['colonization', 'infection', 'tumor', 'inflammation', 'disease', 'suicide', 'death', 'tuberculosis', 'bacterial', 'MI'];tumor;18
wiki_fully;725;The heterozygote has a permanent advantage (a higher fitness) wherever malaria exists.;malaria;['malaria', 'malarial fever'];malaria;100.0;['pregnancy', 'HIV', 'infection', 'sex', 'immunity', 'Malawi', 'gender', 'parasite', 'disease', 'carriage'];HIV;20
wiki_fully;735;However, he became ill with the Spanish flu and later contracted tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['pneumonia', 'HIV', 'infection', 'malaria', 'cancer', 'diabetes', 'cough', 'AIDS', 'depression', 'fever'];infection;24
wiki_fully;736;He was a disabled veteran of World War I, a victim of tuberculosis, and a Communist, but he pulled strings in order to be admitted.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'HIV', 'diabetes', 'AIDS', 'tobacco', 'pneumonia', 'depression', 'malaria', 'infection', 'torture'];cancer;24
wiki_fully;740;Within a brief period, he suffered a mild stroke, his daughter Adèle's internment in an insane asylum, and the death of his two sons.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'headache', 'MI', 'pneumonia', 'confusion', 'depression', 'weakness', 'cough', 'fall', 'fever'];depression;31
wiki_fully;742;Victor Hugo's death from pneumonia on 22 May 1885, at the age of 83, generated intense national mourning.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['cancer', 'MI', 'stroke', 'trauma', 'depression', 'AIDS', 'liver', 'tuberculosis', 'death', 'tumor'];cancer;27
wiki_fully;747;Lipscomb resided in Cambridge, Massachusetts until his death in 2011 from pneumonia.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['cancer', 'MI', 'infection', 'cough', 'stroke', 'lung', 'diabetes', 'flu', 'tuberculosis', 'illness'];infection;27
wiki_fully;756;Held in Seattle, the two teams were tied in the best-of-five series when it was canceled due to the Spanish flu epidemic, the first time the Stanley Cup was not awarded.;flu;['flu'];flu;100.0;['virus', 'viral', 'malaria', 'fever', 'vaccine', 'HIV', 'drug', 'local', 'strain', 'cold'];virus;29
wiki_fully;757;The day after the game, Vézina was diagnosed with tuberculosis and advised to return home.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'HIV', 'pneumonia', 'diabetes', 'MAC', 'MG', 'AIDS', 'UC', 'malaria', 'BC'];cancer;24
wiki_fully;763;He met Robin Warren, a pathologist interested in gastritis, during internal medicine fellowship training at Royal Perth Hospital in 1981.;gastritis;['stomach inflammation'];stomach inflammation;26.0;['surgery', 'cancer', 'bleeding', 'diabetes', 'radiation', 'HIV', 'stomach', 'tuberculosis', 'MI', 'inflammation'];cancer;29
wiki_fully;786;In thalassemia, the disorder is caused by the weakening and destruction of red blood cells.;thalassemia;['thalassemia', 'delta-beta thalassemia'];thalassemia;100.0;['addition', 'general', 'turn', 'contrast', 'fact', 'blood', 'total', 'combination', 'summary', 'diabetes'];addition;25
wiki_fully;808;The hallmark of this condition is a rapid onset of partial or complete paralysis that often occurs overnight.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0;['withdrawal', 'weakness', 'confusion', 'suppression', 'seizure', 'resolution', 'recovery', 'sleep', 'contraction', 'activity'];weakness;17
wiki_fully;817;Abnormal splicing variants are also thought to contribute to the development of cancer, although such aberrant splicoforms are, under normal conditions, usually safeguarded and eliminated by a posttranscriptional quality control mechanism.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'disease', 'tumor', 'stroke', 'inflammation', 'tumors', 'depression', 'bleeding', 'anxiety', 'infection'];disease;17
wiki_fully;859;Prior to his plague research, Borat worked as an ice maker, gypsy catcher, animal puller (one who produces semen from animals) and computer maintenance engineer (specifically, removing dead birds which had nested in the vents in the computer's casing).;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0;['original', 'vaccine', 'current', 'Siena', 'cancer', 'virus', 'tuberculosis', 'future', 'Lausanne', 'prior'];virus;22
wiki_fully;865;While recovering from a childhood bout of appendicitis, Punnett became acquainted with Jardine's Naturalist's Library and developed an interest in natural history.;appendicitis;['appendicitis'];appendicitis;100.0;['bleeding', 'depression', 'cancer', 'pneumonia', 'pain', 'anxiety', 'diabetes', 'MI', 'stroke', 'seizure'];cancer;33
wiki_fully;872;Sit-skis are designed for wheelchair users or other skiers with a form of paraplegia.;paraplegia;['paraplegia', 'paralysis of lower limb', 'spastic paraplegia'];paralysis of lower limb;41.0;['fatigue', 'endurance', 'diabetes', 'weakness', 'mobility', 'cancer', 'anxiety', 'pain', 'instability', 'stroke'];diabetes;25
wiki_fully;884;She died on 13 March 1767 of tuberculosis, and was buried in the royal crypt in Saint-Denis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0;['cancer', 'HIV', 'pneumonia', 'diabetes', 'tobacco', 'tumor', 'smoking', 'disease', 'AIDS', 'infection'];disease;24
wiki_fully;897;Patience was to die of a fever In Plymouth in 1634 as the first wife of colony governor Thomas Prence.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cold', 'flu', 'pneumonia', 'virus', 'burn', 'seizure', 'wound', 'fire', 'stroke'];pneumonia;14
wiki_fully;905;In the 1970s, antibiotic treatments and vaccines for leprosy were developed using armadillos, then given to humans.;leprosy;['leprosy'];leprosy;100.0;['flu', 'tuberculosis', 'malaria', 'HIV', 'infants', 'pneumonia', 'AIDS', 'infection', 'infections', 'cats'];tuberculosis;56
wiki_fully;914;Her third ex-husband Anthony Franciosa had a stroke on the day she died and, himself, died five days later.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'pneumonia', 'MI', 'bleed', 'headache', 'fall', 'attack', 'murmur', 'cough', 'fracture'];pneumonia;13
wiki_fully;917;The main symptom of jaundice is a yellow discoloration of the white part of the eyes (sclera) and of the skin.;jaundice;['jaundice'];jaundice;100.0;['infection', 'bleeding', 'inflammation', 'concern', 'pain', 'skin', 'diabetes', 'swelling', 'fever', 'light'];infection;31
wiki_fully;936;Then we see her deliberately contract cholera and be transferred to hospital.;cholera;['cholera'];cholera;100.0;['pain', 'contract', 'condition', 'depression', 'disease', 'infection', 'issues', 'pneumonia', 'surgery', 'fracture'];disease;31
wiki_fully;937;Bergman suffered from depression.;depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0;['anxiety', 'diabetes', 'cancer', 'suicide', 'stroke', 'pain', 'weakness', 'fatigue', 'stress', 'pneumonia'];cancer;31
wiki_fully;945;A measles epidemic and food shortages during 1900 reduced the population of the area by one-third.;measles;['Measles disease'];Measles disease;59.0;['flu', 'viral', 'malaria', 'virus', 'tuberculosis', 'fish', 'seasonal', 'drug', 'recent', 'cold'];flu;25
wiki_fully;946;Coombs suffered a stroke on September 10, 2001, and died on September 18, 2001 at the age of 73.;stroke;['stroke', 'acute stroke'];stroke;100.0;['MI', 'seizure', 'pneumonia', 'bleed', 'fall', 'murmur', 'fracture', 'attack', 'death', 'flutter'];seizure;33
wiki_fully;948;If the stressful conditions persist, the polyp eventually dies.;polyp;['polyp'];polyp;100.0;['patient', 'infant', 'tumor', 'child', 'mother', 'mass', 'cancer', 'organism', 'baby', 'family'];patient;17
wiki_fully;950;"Further variation exists; thus, specific influenza strain isolates are identified by a standard nomenclature specifying virus type, geographical location where first isolated, sequential number of isolation, year of isolation, and HA and NA subtype.";influenza;['flu'];flu;50.0;['respiratory', 'viral', 'bacterial', 'virus', 'vaccine', 'flu', 'field', 'blood', 'human', 'lung'];virus;31
wiki_fully;955;Examples of the nomenclature are: The type A viruses are the most virulent human pathogens among the three influenza types and cause the most severe disease.;influenza;['flu'];flu;50.0;['virus', 'viral', 'bacterial', 'blood', 'organism', 'vaccine', 'lung', 'cell', 'human', 'tree'];virus;31
wiki_fully;958;This type of influenza mutates at a rate 2-3 times lower than type A and consequently is less genetically diverse, with only one influenza B serotype.;influenza;['flu'];flu;50.0;['virus', 'flu', 'viral', 'organism', 'bacterial', 'bacteria', 'lung', 'HIV', 'pneumonia', 'strain'];virus;31
wiki_fully;989;By then, he had begun to exhibit the effects of diabetes, and to lose interest in the prospect of playing or managing professional baseball.;diabetes;['diabetes'];diabetes;100.0;['smoking', 'alcohol', 'anxiety', 'depression', 'fatigue', 'exercise', 'infection', 'insulin', 'stress', 'cancer'];depression;31
wiki_fully;990;Brutus is said to have been wounded in the hand and in the legs.;Brutus;[];;;['Skin', 'Back', 'Arm', 'Face', 'Blood', 'Hip', 'Achilles', 'Hand', 'Left', 'skin'];Skin;0
wiki_fully;992;Ives died of a stroke in 1954 in New York City.;stroke;['stroke', 'acute stroke'];stroke;100.0;['MI', 'seizure', 'pneumonia', 'cancer', 'bleed', 'fall', 'death', 'burn', 'tumor', 'murmur'];seizure;33
wiki_fully;993;After continuing health problems, including diabetes, in 1930 he retired from his insurance business, which gave him more time to devote to his musical work, but he was unable to write any new music.;diabetes;['diabetes'];diabetes;100.0;['depression', 'stroke', 'pneumonia', 'cancer', 'anxiety', 'strokes', 'fatigue', 'smoking', 'alcohol', 'headache'];depression;31
wiki_fully;997;The pair raised # 64,000 for charity with half of that sum going to the British Olympic Association and a quarter of the sum going to Asthma UK.;Asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['charity', 'cancer', 'heart', 'diabetes', 'blood', 'AIDS', 'healthy', 'lung', 'autism', 'book'];cancer;17
wiki_fully;998;He died of pneumonia and was buried at the Saint-Pierre Cemetery in his hometown of Aix-en-Provence.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0;['stroke', 'cancer', 'MI', 'bleeding', 'depression', 'trauma', 'blood', 'seizure', 'diabetes', 'strokes'];cancer;27
wiki_fully;1000;Furthermore, low acid (high pH) levels in the stomach are linked with bacterial overgrowth (as the stomach does not kill microbes normally present in food), which can manifest as diarrhea or decreased absorption of nutrients or vitamins.;diarrhea;['diarrhea', 'diarrhea symptoms'];diarrhea;100.0;['increased', 'excess', 'decreased', 'delayed', 'improved', 'nausea', 'deficiency', 'absent', 'lack', 'wasting'];deficiency;29
wiki_fully;1001;As a medical condition, it is also called gymnophobia.;gymnophobia;[];;;['depression', 'anxiety', 'headache', 'fatigue', 'nausea', 'diabetes', 'pain', 'Depression', 'seizure', 'stroke'];depression;11
wiki_fully;1010;The Plague of 1771 was the last massive outbreak of plague in central Russia, claiming up to 100,000 lives in Moscow alone.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0;['state', 'case', 'summer', 'epidemic', 'murder', 'outbreak', 'island', 'decline', 'flood', 'year'];state;20
wiki_fully;1024;The canes were also used to keep people away, to remove clothing from plague victims without having to touch them, and to take a patient's pulse.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0;['burn', 'physical', 'trauma', 'surgical', 'body', 'flood', 'multiple', 'soft', 'injury', 'cancer'];flood;20
