HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.origin,Input.sent_id,Input.method,Input.original_sentence,Input.simplified_sentence,Answer.grammar_original,Answer.grammar_simplified,Answer.meaning_preservation,Answer.simplicity,Approve,Reject
3FJ2RVH2504U3BABD0GOWH0XDG592S,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3DQQ64TANIJ4TYMJYB6UUYCNDOHWPR,AG8PCITDPLLKU,Approved,Wed Apr 22 10:49:53 PDT 2020,Wed Apr 22 10:50:31 PDT 2020,Sat Apr 25 10:50:31 PDT 2020,Thu Apr 23 08:22:22 PDT 2020,,,38,100% (16/16),100% (16/16),100% (16/16),House,143608,MLM,"So unless he's dead, [comatose],","So unless he's dead, [coma],",3,2,3,0,,
3FJ2RVH2504U3BABD0GOWH0XDG592S,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3DZQRBDBSND4FS0NG8ZMK6612FTS3W,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:46:13 PDT 2020,Wed Apr 22 10:49:59 PDT 2020,Sat Apr 25 10:49:59 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,226,57% (50/87),57% (50/87),57% (50/87),House,143608,MLM,"So unless he's dead, [comatose],","So unless he's dead, [coma],",4,4,4,1,,
3FJ2RVH2504U3BABD0GOWH0XDG592S,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3ZAZR5XV03GPT4IK4T4V927YV76ZC6,A947BPLJ61UU6,Approved,Wed Apr 22 10:49:07 PDT 2020,Wed Apr 22 10:49:24 PDT 2020,Sat Apr 25 10:49:24 PDT 2020,Thu Apr 23 07:37:44 PDT 2020,,,17,100% (30/30),100% (30/30),100% (30/30),House,143608,MLM,"So unless he's dead, [comatose],","So unless he's dead, [coma],",5,2,3,-1,,
34O39PNDK76UVO6TQA9LOV3VD8NRBY,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3570Y55XZRH25QOKATYVLMJBN5UGY6,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:43:50 PDT 2020,Wed Apr 22 10:44:19 PDT 2020,Sat Apr 25 10:44:19 PDT 2020,Thu Apr 23 05:57:54 PDT 2020,,,29,100% (27/27),100% (27/27),100% (27/27),wiki_partially,1105,CHV,Symptoms of [influenza] can start quite suddenly one to two days after infection.,Symptoms of [flu] can start quite suddenly one to two days after infection.,5,4,4,1,,
34O39PNDK76UVO6TQA9LOV3VD8NRBY,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3A1COHJ8NLT1QGSDHVIJ797A9Q58HK,AYTH0E5PUXWX8,Approved,Wed Apr 22 10:49:04 PDT 2020,Wed Apr 22 10:49:15 PDT 2020,Sat Apr 25 10:49:15 PDT 2020,Thu Apr 23 08:34:21 PDT 2020,,,11,100% (13/13),100% (13/13),100% (13/13),wiki_partially,1105,CHV,Symptoms of [influenza] can start quite suddenly one to two days after infection.,Symptoms of [flu] can start quite suddenly one to two days after infection.,5,5,5,1,,
34O39PNDK76UVO6TQA9LOV3VD8NRBY,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:16 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:16 PDT 2020,,,3K4J6M3CXGR198QHUNKFI014KERGAW,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:42:55 PDT 2020,Wed Apr 22 10:43:25 PDT 2020,Sat Apr 25 10:43:25 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,30,57% (50/87),57% (50/87),57% (50/87),wiki_partially,1105,CHV,Symptoms of [influenza] can start quite suddenly one to two days after infection.,Symptoms of [flu] can start quite suddenly one to two days after infection.,4,5,5,1,,
3BDORL6HKLBD5TYZ4A5GZF9DVTNRC5,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3300DTYQT4FVCA17DORD8XVXBGYQEW,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:46:49 PDT 2020,Wed Apr 22 10:50:54 PDT 2020,Sat Apr 25 10:50:54 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,245,57% (50/87),57% (50/87),57% (50/87),House,161152,CHV,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [dizziness].,3,3,4,0,,
3BDORL6HKLBD5TYZ4A5GZF9DVTNRC5,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3MD9PLUKKKC8K8FBTJD9PD1AUBKNZC,A947BPLJ61UU6,Approved,Wed Apr 22 10:47:23 PDT 2020,Wed Apr 22 10:47:30 PDT 2020,Sat Apr 25 10:47:30 PDT 2020,Thu Apr 23 07:37:43 PDT 2020,,,7,100% (30/30),100% (30/30),100% (30/30),House,161152,CHV,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [dizziness].,5,5,5,2,,
3BDORL6HKLBD5TYZ4A5GZF9DVTNRC5,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3QEMNNSB2ZXGEMISLU7N2OWH6E5D7S,A3K7LG4MD6R5IG,Rejected,Wed Apr 22 10:45:58 PDT 2020,Wed Apr 22 10:47:11 PDT 2020,Sat Apr 25 10:47:11 PDT 2020,,Thu Apr 23 07:29:43 PDT 2020,inconsistent answers,73,0% (0/9),0% (0/9),0% (0/9),House,161152,CHV,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [dizziness].,3,3,4,0,,
3BDORL6HKLBD5TYZ4A5GZF9DVTNRC5,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3Z4XG4ZF4APYC6SSMZ05AVV4XK6X8S,A1WHR5N2UF2C4Q,Approved,Thu Apr 23 07:46:48 PDT 2020,Thu Apr 23 07:47:02 PDT 2020,Sun Apr 26 07:47:02 PDT 2020,Thu Apr 23 09:16:22 PDT 2020,,,14,100% (9/9),100% (9/9),100% (9/9),House,161152,CHV,Recent developed loud-noise-induced [vertigo].,Recent developed loud-noise-induced [dizziness].,2,2,4,2,,
3Z8UJEJOC0BJOT6UH0UTFR5PJU5933,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3HRMW88U18O505OLDOLH6Z9O7ES0MY,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:48:38 PDT 2020,Wed Apr 22 10:52:33 PDT 2020,Sat Apr 25 10:52:33 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,235,57% (50/87),57% (50/87),57% (50/87),wiki_auto,3064,MLM,"Approximately half are [stillborn], and an additional one-third die within 24 hours.","Approximately half are [dead], and an additional one-third die within 24 hours.",4,4,3,0,,
3Z8UJEJOC0BJOT6UH0UTFR5PJU5933,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3SKRO2GZ73PAH690OVC15R0UN131KX,AYTH0E5PUXWX8,Approved,Wed Apr 22 10:49:55 PDT 2020,Wed Apr 22 10:50:23 PDT 2020,Sat Apr 25 10:50:23 PDT 2020,Thu Apr 23 08:34:21 PDT 2020,,,28,100% (13/13),100% (13/13),100% (13/13),wiki_auto,3064,MLM,"Approximately half are [stillborn], and an additional one-third die within 24 hours.","Approximately half are [dead], and an additional one-third die within 24 hours.",5,5,5,-1,,
3Z8UJEJOC0BJOT6UH0UTFR5PJU5933,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3WZ36BJEV5EAXNHFK1JICU0ZSQLBTW,A219VCQZADQ45W,Approved,Wed Apr 22 10:49:54 PDT 2020,Wed Apr 22 10:50:11 PDT 2020,Sat Apr 25 10:50:11 PDT 2020,Thu Apr 23 06:06:54 PDT 2020,,,17,100% (43/43),100% (43/43),100% (43/43),wiki_auto,3064,MLM,"Approximately half are [stillborn], and an additional one-third die within 24 hours.","Approximately half are [dead], and an additional one-third die within 24 hours.",5,5,5,0,,
3ACRLU860OC5MK1O44PLPO4CYJYBE6,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3IXQG4FA2VWRD881MVE1LUZNYJI9BU,A1JDU4SNECC7QP,Approved,Wed Apr 22 10:50:53 PDT 2020,Wed Apr 22 10:51:28 PDT 2020,Sat Apr 25 10:51:28 PDT 2020,Thu Apr 23 06:44:44 PDT 2020,,,35,100% (2/2),100% (2/2),100% (2/2),wiki_partially,120,CHV,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [autism] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",3,4,2,0,,
3ACRLU860OC5MK1O44PLPO4CYJYBE6,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3MH9DQ757YALOH4F0S16I1DYRHJUGM,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:45:44 PDT 2020,Wed Apr 22 10:49:03 PDT 2020,Sat Apr 25 10:49:03 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,199,57% (50/87),57% (50/87),57% (50/87),wiki_partially,120,CHV,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [autism] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",4,4,4,0,,
3ACRLU860OC5MK1O44PLPO4CYJYBE6,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3R9WASFE21EWWG2UVVUWH8S1SKYZFH,A3C4G077LRTC6D,Approved,Wed Apr 22 10:48:58 PDT 2020,Wed Apr 22 10:49:20 PDT 2020,Sat Apr 25 10:49:20 PDT 2020,Thu Apr 23 05:42:36 PDT 2020,,,22,100% (11/11),100% (11/11),100% (11/11),wiki_partially,120,CHV,"However, most studies have found no evidence of impairment in [autistic] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.","However, most studies have found no evidence of impairment in [autism] individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints.",5,2,4,-1,,
3HO4MYYR13MG54HFYDNIIQ4N66H6UX,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,38JBBYETQQ8ON5E9FRK05UUSFOH4ET,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:50:00 PDT 2020,Wed Apr 22 10:50:21 PDT 2020,Sat Apr 25 10:50:21 PDT 2020,Thu Apr 23 05:57:54 PDT 2020,,,21,100% (27/27),100% (27/27),100% (27/27),wiki_partially,2511,CHV,"When occurring, auras allow [epileptics] time to prevent injury to themselves and/or others.","When occurring, auras allow [epilepsy] time to prevent injury to themselves and/or others.",5,3,3,-1,,
3HO4MYYR13MG54HFYDNIIQ4N66H6UX,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3OWEPKL08BAP0Y95AOLQYT8BKI97N6,AW99PGWI4S438,Rejected,Wed Apr 22 11:03:06 PDT 2020,Wed Apr 22 11:04:04 PDT 2020,Sat Apr 25 11:04:04 PDT 2020,,Thu Apr 23 08:32:51 PDT 2020,Only did 1 HIT,58,0% (0/1),0% (0/1),0% (0/1),wiki_partially,2511,CHV,"When occurring, auras allow [epileptics] time to prevent injury to themselves and/or others.","When occurring, auras allow [epilepsy] time to prevent injury to themselves and/or others.",5,5,1,0,,
3HO4MYYR13MG54HFYDNIIQ4N66H6UX,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3TY7ZAOG5HIAAHOISC81RMHKIDM0KQ,A3LDQA6YZGV6NK,Approved,Thu Apr 23 08:33:33 PDT 2020,Thu Apr 23 08:33:41 PDT 2020,Sun Apr 26 08:33:41 PDT 2020,Thu Apr 23 08:35:22 PDT 2020,,,8,100% (1/1),100% (1/1),100% (1/1),wiki_partially,2511,CHV,"When occurring, auras allow [epileptics] time to prevent injury to themselves and/or others.","When occurring, auras allow [epilepsy] time to prevent injury to themselves and/or others.",4,2,4,1,,
3HO4MYYR13MG54HFYDNIIQ4N66H6UX,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,3WZ36BJEV5EAXNHFK1JICU0ZSQKBTV,A3BI0AX5T5GVO3,Approved,Wed Apr 22 10:43:35 PDT 2020,Wed Apr 22 10:46:44 PDT 2020,Sat Apr 25 10:46:44 PDT 2020,Thu Apr 23 07:07:14 PDT 2020,,,189,57% (50/87),57% (50/87),57% (50/87),wiki_partially,2511,CHV,"When occurring, auras allow [epileptics] time to prevent injury to themselves and/or others.","When occurring, auras allow [epilepsy] time to prevent injury to themselves and/or others.",5,5,5,0,,
3S8APUMBJYHXSY1KZF9R76PCAKDBFO,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,36PW28KO41U3PUUQOSURIXGS7YDEAE,A2T82A0E42NI51,Rejected,Wed Apr 22 10:49:34 PDT 2020,Wed Apr 22 10:49:42 PDT 2020,Sat Apr 25 10:49:42 PDT 2020,,Thu Apr 23 04:54:47 PDT 2020,probably a bot,8,0% (0/33),0% (0/33),0% (0/33),wiki_partially,2156,MLM,Blond hair is the result of having little [pigmentation] in the hair strand.,Blond hair is the result of having little [skin] in the hair strand.,3,3,3,0,,
3S8APUMBJYHXSY1KZF9R76PCAKDBFO,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:17 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:17 PDT 2020,,,39JEC7537WZ8KKDA3WFSOWU27W0VC2,AG8PCITDPLLKU,Approved,Wed Apr 22 10:47:25 PDT 2020,Wed Apr 22 10:47:49 PDT 2020,Sat Apr 25 10:47:49 PDT 2020,Thu Apr 23 08:22:22 PDT 2020,,,24,100% (16/16),100% (16/16),100% (16/16),wiki_partially,2156,MLM,Blond hair is the result of having little [pigmentation] in the hair strand.,Blond hair is the result of having little [skin] in the hair strand.,5,5,1,2,,
