origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
House;4406;"There was trauma;";trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['fever', 'seizure', 'swelling', 'bleeding', 'confusion', 'pneumonia', 'fracture', 'surgery', 'fall', 'pain'];surgery;15
House;4411;No concussion, it's gotta be something else.;concussion;['brain concussion', 'mild concussion'];brain concussion;70.0;['stroke', 'seizure', 'trauma', 'headache', 'pain', 'weakness', 'confusion', 'fracture', 'movement', 'bleeding'];trauma;15
House;4413;ER obviously screwed up, kid's got a concussion.;concussion;['brain concussion', 'mild concussion'];brain concussion;70.0;['stroke', 'headache', 'seizure', 'shot', 'bit', 'bullet', 'helmet', 'head', 'fall', 'shock'];stroke;15
House;4471;He took a small clue that there's a neurological problem and wasn't afraid to run with it.;neurological;['nervous system disease', 'system disorders of the nervous system'];nervous system disease;29.0;['motor', 'metabolic', 'speech', 'swallowing', 'psychiatric', 'visual', 'cardiac', 'vascular', 'language', 'medical'];metabolic;40
House;4472;There's no evidence of meningitis on that MRI.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0;['infection', 'pneumonia', 'seizure', 'bleeding', 'stroke', 'fever', 'fracture', 'bleed', 'headache', 'tuberculosis'];infection;33
House;4485;If there's bowing it could be a tumor.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'bleed', 'stomach', 'stone', 'virus', 'lump', 'pneumonia', 'leak', 'child'];mass;22
House;4486;Do you see a tumor on this MRI?;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'kidney', 'liver', 'stroke', 'seizure', 'stomach', 'brain', 'heart', 'virus'];cancer;18
House;4488;There's no tumor, just a blockage causing pressure, causing symptoms.;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'disease', 'inflammation', 'brain', 'nerve', 'invasion', 'radiation', 'lung', 'muscle'];cancer;18
House;4496;We could tell them he's got Huntington's.;Huntington's;['Huntington disease'];Huntington disease;69.0;['blue', 'sick', 'ill', 'fine', 'guns', 'lost', 'hunting', 'stuck', 'insulin', 'shot'];blue;12
House;4501;No fever, glands normal, missing her vaccination dates.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'flu', 'temperature', 'seizure', 'headache', 'infection', 'travel', 'bleeding', 'pain', 'pneumonia'];flu;25
House;4522;Because we're having a disagreement about whether or not it is MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['true', 'acute', 'chronic', 'si', 'met', 'real', 'pm', 'good', 'long', 'mi'];chronic;0
House;4532;Well if it is, it's gone from 0 to 60 in three weeks, which would indicate rapidly progressive MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['disease', 'change', 'MR', 'cancer', 'lesions', 'symptoms', 'pneumonia', 'infection', 'process', 'mass'];disease;25
House;4551;I agree, he's gonna have a very nasty headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0;['cough', 'seizure', 'stroke', 'head', 'throat', 'fever', 'face', 'speech', 'cold', 'fall'];fever;17
House;4572;He doesn't have MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['cough', 'pain', 'sob', 'fever', 'pulses', 'gag', 'headache', 'blood', 'pulse', 'seizure'];pain;0
House;4575;Why doesn't he have MS?;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['cough', 'seizure', 'blood', 'pain', 'diabetes', 'flu', 'sob', 'fever', 'pulse', 'speech'];pain;0
House;4580;They just mean something other then MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['min', 'minutes', 'pm', 'time', 'seconds', 'words', 'na', 'word', 'days', 'normal'];time;33
House;4586;I meant maybe he has neurosyphilis.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0;['diabetes', 'depression', 'HIV', 'AIDS', 'anxiety', 'MS', 'tuberculosis', 'malaria', 'seizure', 'cancer'];diabetes;11
House;4590;Sure, didn't need one to confirm MS.;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['pm', 'na', 'mi', 'read', 'met', 'events', 'min', 'dose', 'details', 'date'];events;0
House;4592;So the fact that he doesn't have MS is, it's really not good news after all?;MS;['multiple sclerosis (MS)', 'mitral valve stenosis'];multiple sclerosis (MS);19.0;['pm', 'mum', 'read', 'hearing', 'met', 'memory', 'mm', 'na'];hearing;0
House;4593;Well, it is if it's neurosyphilis, the likelihood of a false negative on an RPR test, 30%, the likelihood of a 16 year old having sex, roughly 120%.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0;['HIV', 'diabetes', 'normal', 'AIDS', 'infection', 'tuberculosis', 'negative', 'reactive', 'malaria', 'viral'];HIV;27
House;4605;He could get syphilis even if he's not sexually active?;syphilis;['syphilis'];syphilis;100.0;['HIV', 'cocaine', 'tuberculosis', 'flu', 'AIDS', 'infected', 'malaria', 'heroin', 'infection', 'treated'];HIV;40
House;4663;MRI rules out vasculitis.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['infection', 'stroke', 'HIV', 'pneumonia', 'MI', 'diabetes', 'bleeding', 'bleed', 'cancer', 'AAA'];infection;17
House;4665;To young for anything degenerative.;degenerative;['degenerative', 'degenerative change'];degenerative change;62.0;['healthy', 'normal', 'soft', 'chronic', 'dry', 'age', 'abnormal', 'functional', 'intact', 'destructive'];normal;18
House;4672;"But no fevers; white count's elevated but within range.";fevers;['fever', 'hyperthermic', 'feverish'];fever;100.0;['cough', 'bands', 'pain', 'spikes', 'infection', 'blood', 'growth', 'pneumonia', 'headache', 'labs'];pain;0
House;4676;Trauma, later much.;Trauma;['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0;['pain', 'anxiety', 'headache', 'depression', 'fever', 'nausea', 'weakness', 'back', 'fall', 'infection'];pain;20
House;4750;Sub-acute Sclerosing Pan-encephalitis.;Pan-encephalitis;['brain inflammation'];brain inflammation;26.0;['pneumonia', 'process', 'disease', 'infection', 'inflammation', 'fever', 'change', 'mass', 'lesions', 'bleed'];disease;25
House;4884;There was trauma.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0;['confusion', 'fever', 'improvement', 'swelling', 'bleeding', 'pain', 'seizure', 'concern', 'nausea', 'drainage'];swelling;0
House;4897;Kid's got a concussion.;concussion;['brain concussion', 'mild concussion'];brain concussion;70.0;['stroke', 'seizure', 'cold', 'headache', 'shot', 'fall', 'cough', 'pneumonia', 'fracture', 'gag'];seizure;15
House;4934;No fever, no white count.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'headache', 'pain', 'bands', 'urine', 'bacteria', 'chill', 'nausea', 'band', 'blood'];cough;0
House;4944;What about leukoencephalopathy in a 16-year-old?;leukoencephalopathy;['leukoencephalopathy'];leukoencephalopathy;100.0;['pneumonia', 'diabetes', 'seizure', 'stroke', 'infection', 'cancer', 'MS', 'depression', 'bleeding', 'infections'];pneumonia;36
House;4977;Took a small clue that there's a neurological problem and wasn't afraid to run with it.;neurological;['nervous system disease', 'system disorders of the nervous system'];nervous system disease;29.0;['metabolic', 'motor', 'psychiatric', 'cardiac', 'speech', 'vascular', 'visual', 'swallowing', 'language', 'heart'];metabolic;40
House;4978;There's no evidence of meningitis on that M.R.I.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0;['pneumonia', 'infection', 'bleeding', 'seizure', 'stroke', 'fracture', 'fever', 'headache', 'bleed', 'trauma'];infection;33
House;4998;If there was bowing, could be a tumor.;tumor;['tumor'];tumor;100.0;['mass', 'cancer', 'bleed', 'stomach', 'pneumonia', 'stone', 'leak', 'virus', 'stroke', 'lump'];cancer;18
House;4999;Do you see a tumor on this M.R.I.?;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'liver', 'kidney', 'brain', 'lung', 'lump', 'stomach', 'stroke', 'surgeon'];cancer;18
House;5001;There's no tumor.;tumor;['tumor'];tumor;100.0;['mass', 'leak', 'bleeding', 'fracture', 'blood', 'fluid', 'growth', 'infection', 'bleed', 'shift'];blood;20
House;5016;We could tell them he's got Huntington's-- whole family should be tested or they'll all die.;Huntington's;['Huntington disease'];Huntington disease;69.0;['fine', 'ill', 'sick', 'home', 'cancer', 'blue', 'children', 'older', 'tests', 'alive'];cancer;11
House;5103;He's gonna have a very nasty headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0;['cough', 'seizure', 'fever', 'throat', 'speech', 'cold', 'stroke', 'face', 'spell', 'appetite'];fever;17
House;5163;Well, it is if it's neurosyphilis.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0;['chronic', 'HIV', 'reactive', 'viral', 'diabetes', 'infectious', 'infection', 'normal', 'depression', 'cancer'];infection;22
House;5184;He could get syphilis... even if he's not sexually active?;syphilis;['syphilis'];syphilis;100.0;['HIV', 'cocaine', 'positive', 'back', 'heroin', 'sick', 'infection', 'drugs', 'AIDS', 'infected'];HIV;40
House;5273;Diabetes is out, and no gap.;Diabetes;['diabetes'];diabetes;100.0;['insulin', 'glucose', 'sugar', 'BS', 'AG', 'MS', 'DR', 'diet', 'control', 'sense'];insulin;15
House;5274;M.R.A. rules out vasculitis.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['pneumonia', 'infection', 'stroke', 'HIV', 'bleed', 'MI', 'fever', 'MS', 'disease', 'diabetes'];disease;33
House;5275;Too young for anything degenerative.;degenerative;['degenerative', 'degenerative change'];degenerative change;62.0;['normal', 'healthy', 'soft', 'abnormal', 'significant', 'inflammatory', 'chronic', 'age', 'disease', 'destructive'];normal;18
House;5281;But no fevers.;fevers;['fever', 'hyperthermic', 'feverish'];fever;100.0;['cough', 'pain', 'headache', 'nausea', 'confusion', 'symptoms', 'weakness', 'CP', 'sob', 'spells'];pain;0
House;5346;You have gonorrhea.;gonorrhea;['gonorrhea', 'gonococcal'];gonorrhea;100.0;['nausea', 'diabetes', 'pneumonia', 'cough', 'pain', 'depression', 'fever', 'headache', 'weakness', 'improved'];diabetes;13
House;5400;An infant picks up a regular old measles virus.;measles;['Measles disease'];Measles disease;59.0;['flu', 'respiratory', 'human', 'HIV', 'house', 'tiger', 'malaria', 'squirrel', 'blood', 'red'];flu;25
House;5402;He's extremely uncomfortable, has a wicked fever, but he lives.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cough', 'cold', 'headache', 'appetite', 'flu', 'infection', 'ache', 'chill', 'pain'];infection;36
House;5463;I got from Wilson.;Wilson;['hepatolenticular degeneration'];hepatolenticular degeneration;13.0;['bed', 'wife', 'friend', 'home', 'mother', 'line', 'mouth', 'family', 'chair', 'car'];mother;17
House;5538;M.R.A. Rules out vasculitis.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['pneumonia', 'infection', 'stroke', 'HIV', 'bleed', 'MI', 'fever', 'MS', 'disease', 'diabetes'];disease;33
House;5606;I don't think it's a tumor.;tumor;['tumor'];tumor;100.0;['cancer', 'virus', 'mass', 'stroke', 'bleed', 'seizure', 'heart', 'pneumonia', 'muscle', 'kidney'];cancer;18
House;5610;If it's not a tumor what are the suspects?;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'liver', 'virus', 'kidney', 'muscle', 'heart', 'brain', 'child', 'disease'];cancer;18
House;5622;Let's find out what kind of zebra we're dealing with here.;zebra;[];;;['food', 'fish', 'things', 'foods', 'skin', 'cancer', 'people', 'bacteria', 'stuff', 'virus'];food;0
House;5675;Too much edema, where's the surgical airway kit?;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0;['swelling', 'fluid', 'blood', 'drainage', 'bleeding', 'collapse', 'cough', 'air', 'urine', 'ed'];swelling;20
House;5690;Cough just won't go away, runny nose looks a funny color.;Cough;['coughing', 'cough symptom'];coughing;100.0;['Neck', 'Mouth', 'Pain', 'Head', 'Speech', 'Face', 'Yesterday', 'mouth', 'Motor', 'Rest'];Pain;0
House;5698;No, 'cause they're yummy.;yummy;[];;;['normal', 'healthy', 'dry', 'tired', 'black', 'sick', 'constant', 'yellow', 'fine', 'chronic'];normal;18
House;5710;Ok, I'm gonna assume that no body's ever told you what asthma is, or if they have, you had other things on your mind.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['pneumonia', 'cancer', 'headache', 'lung', 'diabetes', 'heart', 'diagnosis', 'stroke', 'infection', 'cough'];diabetes;33
House;5723;So is a tumor.;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'child', 'virus', 'heart', 'muscle', 'scar', 'kidney', 'problem', 'liver'];cancer;18
House;5727;I have no reason to think that it's vasculitus except that it could be.;vasculitus;[];;;['chronic', 'infectious', 'infection', 'infected', 'viral', 'inflammatory', 'vascular', 'reactive', 'bleeding', 'cancer'];chronic;25
House;5743;We're treating you for vasculitus.;vasculitus;[];;;['pneumonia', 'infection', 'stroke', 'HIV', 'diabetes', 'cancer', 'pain', 'flu', 'depression', 'cough'];infection;27
House;5744;It's not a tumor?;tumor;['tumor'];tumor;100.0;['cancer', 'virus', 'heart', 'mass', 'bleed', 'kidney', 'liver', 'muscle', 'seizure', 'bullet'];cancer;18
House;5755;Parrots are the primary source of psitticosis.;psitticosis;[];;;['infection', 'fever', 'bleeding', 'symptoms', 'pain', 'inflammation', 'concern', 'disease', 'infections', 'death'];infection;25
House;5814;If it's a tumor we're talking a month, maybe two, if it's infectious a few weeks, if it's vascular that'll probably be fastest of all, maybe a week.;tumor;['tumor'];tumor;100.0;['cancer', 'nerve', 'problem', 'disease', 'disorder', 'gene', 'virus', 'brain', 'lump', 'mass'];disease;0
House;5848;"It's not a tumor;";tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'virus', 'heart', 'kidney', 'bleed', 'muscle', 'liver', 'bullet', 'pneumonia'];cancer;18
House;5904;You were sure I had vasculitus too.;vasculitus;[];;;['diabetes', 'bleeding', 'infection', 'pneumonia', 'stroke', 'pain', 'cancer', 'HIV', 'symptoms', 'surgery'];diabetes;27
House;5909;If it's in the brain it's a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0;['seizure', 'bleed', 'pneumonia', 'fracture', 'tumor', 'headache', 'cancer', 'mass', 'burn', 'virus'];fracture;31
House;5910;There was plenty they could do, if they made the right diagnosis, but the only symptom was pain.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0;['nausea', 'headache', 'fever', 'weakness', 'fatigue', 'cough', 'anxiety', 'swelling', 'pressure', 'discomfort'];headache;18
House;6056;I thought your uncle died of cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['stroke', 'MI', 'diabetes', 'pneumonia', 'depression', 'tumor', 'strokes', 'bleeding', 'seizure', 'disease'];diabetes;33
House;6081;If it's not a tumor, what are the suspects?;tumor;['tumor'];tumor;100.0;['cancer', 'mass', 'virus', 'heart', 'seizure', 'kidney', 'liver', 'bleed', 'stroke', 'pneumonia'];virus;22
House;6091;Let's find out what kind of zebra we're treating here.;zebra;[];;;['cancer', 'bacteria', 'flu', 'infection', 'virus', 'drugs', 'fish', 'food', 'tuberculosis', 'infections'];virus;22
House;6173;Too much edema.;edema;['edema', 'swelling due to excess fluid', 'anasarca'];swelling due to excess fluid;22.0;['fluid', 'pain', 'blood', 'drainage', 'output', 'bleeding', 'oxygen', 'swelling', 'stool', 'volume'];pain;22
House;6196;Cough just won't go away?;Cough;['coughing', 'cough symptom'];coughing;100.0;['Pain', 'pain', 'throat', 'Fever', 'breath', 'Milk', 'CP', 'cold', 'pneumonia', 'Cold'];Pain;0
House;6236;Okay, I'm gonna assume nobody has ever told you what asthma is.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0;['cancer', 'diagnosis', 'pneumonia', 'cough', 'pain', 'lung', 'infection', 'diabetes', 'flu', 'type'];pneumonia;27
House;6258;I have no reason to think that it's vasculitis.;vasculitis;['infection of the blood vessel'];infection of the blood vessel;24.0;['chronic', 'infectious', 'infection', 'infected', 'viral', 'cancer', 'bleeding', 'reactive', 'inflammatory', 'inflammation'];chronic;15
House;6260;If the blood vessels are inflamed, that's gonna look exactly like what we saw on the M.R.I. from Trenton County, and the pressure is gonna cause neurological symptoms.;neurological;['nervous system disease', 'system disorders of the nervous system'];nervous system disease;29.0;['seizure', 'respiratory', 'visual', 'psychiatric', 'similar', 'sensory', 'clinical', 'withdrawal', 'cardiac', 'headache'];clinical;14
