origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs;BERN_CUI_semtypes;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_semtypes;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_extracted_ngrams;qumls_matched_terms;qumls_CUI_semtypes;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores
wiki_fully;162;As a result, the affected area of the brain can not function normally, which might result in an inability to move one or more limbs on one side of the body, failure to understand or formulate speech, or a vision impairment of one side of the visual field.;1;vision impairment of one side of the visual field;disease;D014786;['C0018975', 'C0042790', 'C0233771', 'C0271185', 'C0233769', 'C3489704', 'C3665347'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}, {'T184': 'Sign or Symptom'}, {'T184': 'Sign or Symptom'}, {'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000005966'], ['0000013031'], ['0000023199'], ['0000026595'], ['0000023198'], [], ['0000013036', '0000025347', '0000049370', '0000001977']];[['hemeralopia'], ['vision disorders'], ['macropsia'], ['metamorphopsia'], ['micropsia'], [], ['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0], [0.570519898], [-1.0], [0.089529486], [-1.0], [], [-1.0, -1.0, -1.0, 0.788986251]];[];[];[];[];[];['C3665347', 'C1553496'];['vision impairment', 'field'];['vision impairment', 'field'];[{'T033': 'Finding'}, {'T058': 'Health Care Activity'}];[['0000013036', '0000025347', '0000049370', '0000001977']];[['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0, -1.0, -1.0, 0.788986251]]
wiki_fully;163;In fact, the cause of 50% of preterm births is never determined.;1;preterm;disease;D047928;['C0151526'];[{'T046': 'Pathologic Function'}];[['0000016984']];[['premature birth']];[[0.697806337]];[];[];[];[];[];[];[];[];[];[];[];[]
wiki_fully;164;On April 30, 1983 Muddy Waters died in his sleep from heart failure, at his home in Westmont, Illinois.;1;heart failure;disease;Unknown;[];[];[];[];[];['C0018801', 'C0018802'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [-1.0]];['C0018801', 'C0018801', 'C0018802'];['heart failure', 'heart failure', 'heart failure'];['heart failure', 'heart failures', 'Heart failure'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000005877', '0000050019'], ['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [0.874166592, 0.423367998], [-1.0]]
wiki_fully;167;Even as clinical psychology was growing, working with issues of serious mental distress remained the domain of psychiatrists and neurologists.;1;mental distress;disease;Unknown;[];[];[];[];[];['C0235109'];[{'T033': 'Finding'}];[[]];[[]];[[]];['C0235109'];['mental distress'];['Mental distress'];[{'T033': 'Finding'}];[[]];[[]];[[]]
wiki_fully;169;Neurologist Oliver Sacks states that chimpanzees and other animals show no similar appreciation of rhythm yet posits that human affinity for rhythm is fundamental, so that a person's sense of rhythm can not be lost (e.g. by stroke).;1;stroke;disease;D020521;['C0038454', 'C0751956'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[{'T047': 'Disease or Syndrome'}];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];['stroke'];['stroke'];[{'T047': 'Disease or Syndrome'}];[['0000011781']];[['stroke']];[[0.799621631]]
wiki_fully;170;Fat (or lack of it) is a political issue, some of whom see their overweight condition as a form of self-acceptance.;1;overweight;disease;D050177;['C0497406'];[{'T033': 'Finding'}];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];[{'T033': 'Finding'}];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];['overweight'];['overweight'];[{'T033': 'Finding'}];[['0000037453']];[['clinical overweight']];[[-1.0]]
wiki_fully;174;In February 1712, his wife contracted measles and died on February 12.;1;measles;disease;D008457;['C0025007'];[{'T047': 'Disease or Syndrome'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];['measles', 'measles'];['measles', 'measles'];[{'T047': 'Disease or Syndrome'}, {'T129': 'Immunologic Factor', 'T121': 'Pharmacologic Substance'}];[['0000007820']];[['Measles disease']];[[-1.0]]
wiki_fully;179;People with circadian rhythm sleep disorders are unable to sleep and wake at the times required for normal work, school, and social needs.;1;circadian rhythm sleep disorders;disease;D020178;['C0751759', 'C0877792', 'C0494410', 'C0751760', 'C0393770', 'C0751758'];[{'T048': 'Mental or Behavioral Dysfunction'}, {'T046': 'Pathologic Function'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], ['0000051930'], [], ['0000048486'], ['0000032233'], []];[[], ['circadian rhythm sleep disorder'], [], ['shift work sleep disorder'], ['delayed sleep phase syndrome'], []];[[], [-1.0], [], [-1.0], [0.608738461], []];['C0877792'];[{'T046': 'Pathologic Function'}];[['0000051930']];[['circadian rhythm sleep disorder']];[[-1.0]];['C0877792', 'C1561879'];['circadian rhythm sleep disorders', 'circadian rhythm sleep disorders'];['circadian rhythm sleep disorders', 'Other circadian rhythm sleep disorder'];[{'T046': 'Pathologic Function'}, {'T047': 'Disease or Syndrome'}];[['0000051930'], []];[['circadian rhythm sleep disorder'], []];[[-1.0], []]
wiki_fully;181;In January 1925 doctors realized that a potentially deadly diphtheria epidemic was poised to sweep through Nome's young people.;1;diphtheria;disease;Unknown;[];[];[];[];[];['C0012546'];[{'T047': 'Disease or Syndrome'}];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];['diphtheria'];['diphtheria'];[{'T047': 'Disease or Syndrome'}];[['0000003986']];[['diphtheria']];[[0.290546672]]
wiki_fully;182;Sullivan, still believing his ailment to be yet another complication from a long-standing battle with ulcers, died five weeks later, on October 13, 1974, at New York's Lenox Hill Hospital.;1;ulcers;disease;D014456;['C0041582'];[{'T047': 'Disease or Syndrome'}];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];[{'T047': 'Disease or Syndrome'}];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];['ulcers'];['ulcers'];[{'T047': 'Disease or Syndrome'}];[['0000012699']];[['ulcer']];[[0.677868559]]
wiki_fully;184;Type 2 diabetes is the most common type.;1;Type 2 diabetes;disease;D003924;['C0011860'];[{'T047': 'Disease or Syndrome'}];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]];['C0011860'];[{'T047': 'Disease or Syndrome'}];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]];['C0011860'];['Type 2 diabetes'];['Type 2 diabetes'];[{'T047': 'Disease or Syndrome'}];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]]
wiki_fully;203;"After a heart attack in 2001, Burnside's doctor advised him to stop drinking; Burnside did, but he reported that change left him unable to play.";1;heart attack;disease;D009203;['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];['heart attack'];['heart attack'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]]
wiki_fully;206;Immune responses can also be produced by vaccines, which confer an artificially acquired immunity to the specific viral infection.;1;viral infection;disease;D014777;['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];['viral infection'];['viral infection'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]]
wiki_fully;207;Viral infections in animals provoke an immune response that usually eliminates the infecting virus.;1;Viral infections;disease;D014777;['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];['Viral infections'];['Viral infections'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]]
wiki_fully;208;Not all virus infections produce a protective immune response in this way.;1;virus infections;disease;D014777;['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[{'T047': 'Disease or Syndrome'}];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769', 'C0037140'];['virus infections', 'virus infections'];['virus infection', 'B virus infection'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000013022'], []];[['viral infection'], []];[[0.74972936], []]
wiki_fully;214;Examples of the second type are the Hepadnaviridae, which includes Hepatitis B virus.;1;Hepatitis B virus;disease;Unknown;[];[];[];[];[];['C0019169'];[{'T005': 'Virus'}];[];[];[];['C0019163', 'C0011226', 'C0019159', 'C0019163', 'C0019196', 'C0085293', 'C0814152', 'C0854495', 'C0854496'];['Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B', 'Hepatitis B'];['Hepatitis B', 'Hepatitis D', 'Hepatitis A', 'hepatitis B', 'Hepatitis C', 'Hepatitis E', 'Hepatitis G', 'Hepatitis F', 'Hepatitis H'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000006047', '0000050592'], ['0000003678'], ['0000006044', '0000055094', '0000044720', '0000050591'], ['0000006047', '0000050592'], ['0000006059', '0000057900'], ['0000015549'], ['0000049246'], [], ['0000050268']];[['hepatitis B', 'viral hepatitis b'], ['hepatitis d'], ['hepatitis a', 'hepatitis a', 'infectious hepatitis', 'hepatitis viral'], ['hepatitis B', 'viral hepatitis b'], ['hepatitis C', 'hepatitis non-a non-b'], ['hepatitis e'], ['hepatitis g'], [], ['hepatitis h']];[[0.8559618, -1.0], [0.552329278], [-1.0, -1.0, -1.0, -1.0], [0.8559618, -1.0], [0.868028688, -1.0], [0.580874075], [0.559038998], [], [-1.0]]
wiki_fully;223;Although the benefits of preventing suffering and death from serious infectious diseases greatly outweigh the risks of rare adverse effects following immunization, disputes have arisen over the morality, ethics, effectiveness, and safety of vaccination.;1;infectious diseases;disease;D003141;['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];['infectious diseases'];['infectious diseases'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]]
wiki_fully;228;This included a large medical bill for treatment of their gonorrhea and $ 21,000 for the accidental destruction of his uninsured car, which they borrowed.;1;gonorrhea;disease;D006069;['C0018081'];[{'T047': 'Disease or Syndrome'}];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];[{'T047': 'Disease or Syndrome'}];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];['gonorrhea'];['gonorrhea'];[{'T047': 'Disease or Syndrome'}];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]]
wiki_fully;229;During this period, however, Kiedis and Slovak had both developed serious drug addictions, often abandoning the band, each other, and their significant others for days on end.;1;drug addictions;disease;D019966;['C0013146', 'C0740858', 'C0038580', 'C1510472', 'C0013222', 'C0038586', 'C0029231', 'C0013170', 'C0236969', 'C4316881'];[{'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T048': 'Mental or Behavioral Dysfunction'}, {'T033': 'Finding'}];[['0000004129', '0000043256'], ['0000043045', '0000047184'], ['0000011821', '0000043769'], ['0000011821'], [], ['0000011824'], [], ['0000004136'], [], ['0000048041']];[['drug abuse', 'recreational drug use'], ['drug and alcohol abuse', 'alcohol or drug abuse'], ['substance addiction', 'chemical dependency'], ['substance addiction'], [], ['substance use disorder'], [], ['habituation'], [], ['prescription drug abuse']];[[0.896583366, -1.0], [-1.0, -1.0], [-1.0, 0.575075165], [-1.0], [], [-1.0], [], [-1.0], [], [0.615693151]];[];[];[];[];[];['C1510472'];['drug addictions'];['drug addiction'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000011821']];[['substance addiction']];[[-1.0]]
wiki_fully;234;Kevin is diagnosed with Morquio syndrome.;1;Morquio syndrome;disease;D010009;['C0029422', 'C0038015', 'C0025237', 'C0036391', 'C3541456', 'C0432272', 'C0013366', 'C0026760'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T019': 'Congenital Abnormality'}, {'T047': 'Disease or Syndrome'}, {'T019': 'Congenital Abnormality'}, {'T019': 'Congenital Abnormality'}];[[], ['0000011653'], ['0000007906'], ['0000011106'], [], [], ['0000004201'], []];[[], ['spondyloepiphyseal dysplasia'], ['melnick-needles syndrome'], ['schwartz-jampel syndrome'], [], [], ['dyschondroplasia'], []];[[], [0.180104807], [-1.0], [-1.0], [], [], [-1.0], []];['C0026707', 'C1414950'];[{'T047': 'Disease or Syndrome'}, {'T028': 'Gene or Genome'}];[['0000008311']];[['morquio syndrome']];[[0.475355094]];['C0026707', 'C0086651', 'C0086652'];['Morquio syndrome', 'Morquio syndrome', 'Morquio syndrome'];['Morquio syndrome', 'Morquio syndrome A', 'Morquio syndrome B'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000008311'], ['0000015978'], []];[['morquio syndrome'], ['mps iv'], []];[[0.475355094], [-1.0], []]
wiki_fully;235;Until he was partially disabled by a cerebral infarction, he was Director of the National Institute for Medical Research at Mill Hill.;1;cerebral infarction;disease;D002544;['C0007785', 'C0751010', 'C0751011', 'C0751012', 'C0751014', 'C0887799'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000002664'], [], [], [], ['0000048382'], []];[['cerebral infarction'], [], [], [], ['subcortical infarction'], []];[[0.340142215], [], [], [], [-1.0], []];['C0007785'];[{'T047': 'Disease or Syndrome'}];[['0000002664']];[['cerebral infarction']];[[0.340142215]];['C0007785', 'C1536121'];['cerebral infarction', 'cerebral infarction'];['cerebral infarction', 'Old cerebral infarction'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000002664'], []];[['cerebral infarction'], []];[[0.340142215], []]
wiki_fully;238;For skiers with visual impairments, guides are used to assist the skier down the course.;1;visual impairments;disease;D014786;['C0018975', 'C0042790', 'C0233771', 'C0271185', 'C0233769', 'C3489704', 'C3665347'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}, {'T184': 'Sign or Symptom'}, {'T184': 'Sign or Symptom'}, {'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000005966'], ['0000013031'], ['0000023199'], ['0000026595'], ['0000023198'], [], ['0000013036', '0000025347', '0000049370', '0000001977']];[['hemeralopia'], ['vision disorders'], ['macropsia'], ['metamorphopsia'], ['micropsia'], [], ['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0], [0.570519898], [-1.0], [0.089529486], [-1.0], [], [-1.0, -1.0, -1.0, 0.788986251]];['C3665347'];[{'T033': 'Finding'}];[['0000013036', '0000025347', '0000049370', '0000001977']];[['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0, -1.0, -1.0, 0.788986251]];['C3665347', 'C0042798', 'C3665347'];['visual impairments', 'visual impairments', 'visual impairments'];['visual impairment', 'Visual impairment', 'Visual impairment'];[{'T033': 'Finding'}, {'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000013036', '0000025347', '0000049370', '0000001977'], ['0000030919', '0000001977', '0000013036'], ['0000013036', '0000025347', '0000049370', '0000001977']];[['cannot see properly', 'vision problem', 'visual defect', 'blindness'], ['dim vision', 'blindness', 'cannot see properly'], ['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0, -1.0, -1.0, 0.788986251], [-1.0, 0.788986251, -1.0], [-1.0, -1.0, -1.0, 0.788986251]]
wiki_fully;239;By the 1980s, classification existed for skiers with cerebral palsy.;1;cerebral palsy;disease;Unknown;[];[];[];[];[];['C0007789'];[{'T047': 'Disease or Syndrome'}];[['0000002667']];[['cerebral palsy']];[[0.574155538]];['C0007789'];['cerebral palsy'];['cerebral palsy'];[{'T047': 'Disease or Syndrome'}];[['0000002667']];[['cerebral palsy']];[[0.574155538]]
wiki_fully;245;McCubbin died in 1917 from a heart attack.;1;heart attack;disease;D009203;['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];['heart attack'];['heart attack'];[{'T047': 'Disease or Syndrome'}];[['0000008423']];[['heart attack']];[[0.927278218]]
wiki_fully;249;Beyond the optic chiasm, with crossed and uncrossed fibers, the optic nerves become optic tracts.;1;optic chiasm;disease;Unknown;[];[];[];[];[];['C0029126'];[{'T023': 'Body Part, Organ, or Organ Component'}];[];[];[];['C0029126'];['optic chiasm'];['optic chiasm'];[{'T023': 'Body Part, Organ, or Organ Component'}];[];[];[]
wiki_fully;250;She died of measles in 1712, followed by her husband a week later.;1;measles;disease;D008457;['C0025007'];[{'T047': 'Disease or Syndrome'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];['measles', 'measles'];['measles', 'measles'];[{'T047': 'Disease or Syndrome'}, {'T129': 'Immunologic Factor', 'T121': 'Pharmacologic Substance'}];[['0000007820']];[['Measles disease']];[[-1.0]]
